"yearend","entityid","entityname","bundleguid","filename","lastmodified","cwguid","clp code","field name","field value"
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","AUOPIIgJE8yKpNjWnOheGL","CLP107","Fax #",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","KYZCLZkp1c1BsyFOpiDS2O","CLP106","Phone #",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","Jd7OuC13qA1GM8rRtfvwCC","CLP105","Contact 2 - Email Address",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","CqY5XlVLzMxMFCE4W+0DKJ","CLP104","Contact 2 - Bus Fax #",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","Ch1T0s1z745NLb1NRsjaSC","CLP103","Contact 2 - Bus Phone #",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","CVLTRainlkzKEmcyAdCb2F","CLP102","Contact 2 - Position",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","FuGEdwx5LA7N7cDYoxnZaM","CLP101","Contact 2 - Designation",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","AOIU+vxig0wCXtaMPdKTeG","CLP100","Contact 2 - Last Name",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","EoEgjoyi7I9Jdjv44uGHKN","CLP99","Contact 2 - First Name",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","Ahf5tjgCvk3HvZykfR0d2O","CLP98","Contact 2 - Title",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","A0fwojkV181JL++HftDzOP","CLP97","Tax Entity",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","N6076iTc-U-OWDqnXVDtCH","CLP96","Tax Vendor","1"
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","FLBz3dm63A0C47atDTIJiP","CLP62","Year Begin Date","43405"
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","Dv60eQlLrs4OTZA+QwMJSD","CLP29","Contact 1 - Position",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","EFrDFja12c7KczoMwMuRuO","CLP28","Tax Jurisdiction","CAN"
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","LJeGLQOsOo9NusmykzxEeM","CLP25","Contact 1 - Designation",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","N1pVJEC7jQ1Lc7UXvqAXWH","CLP24","A.I.C.",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","B66QzhOdD4-DGCgO5vskuM","CLP23","S.I.C.",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","BzZIlSKSmk8MHNgzDrCx+P","CLP22","Current Active Period","1"
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","JKqoXg3CKY9D5LJgWW81qH","CLP21","Contact 1 - Last Name",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","AZTPVYq3tU-Na4IStW+7yH","CLP20","Contact 1 - First Name",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","LKcYmcpR449OU1aIZjnkKF","CLP19","Contact 1 - Bus Fax #",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","FfNkYT0r1o4BED+InjQiuL","CLP18","Contact 1 - Bus Phone #",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","PvapsqGSuA6BNeJPUkxceE","CLP17","Current Period Date Sequence","Y"
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","EeMKhC9Z2YxB16C-tcQSyP","CLP16","Home Page",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","BnpWW3xNOAyG83xMRcxfGA","CLP15","Contact 1 - Title",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","CQTM8aL89swGl9216fFaeA","CLP14","Contact 1 - Email Address",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","NbQGepbwA47OuhFmhlgdiH","CLP13","Year End Date","43769"
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","PUNHKvxlmA1F+DoXi+d52C","CLP7","Postal/Zip Code",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","BK+VAfnTD0zKmWnpCwYOKA","CLP6","Prov/State",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","DFQmACtTWQ3BRznJ1mP+eM","CLP5","City",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","CGUdULUiAAzKpI2anoRMyF","CLP4","Address 2 (blank)",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","DIHyq8PpAkwPT8WEtrpKKO","CLP3","Address",""
"2019","5","International_Lounge","6e261edb-8a81-47ea-b46a-c794dce6c832","ChildTwoEntities.ac","2020-06-10","Ijt5Ur2zq0zKythUrQ2A6A","CLP2","Operating Name","PARENT"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","NZuJi+XibM9O8g1hKlhqSD","CLP444","Contact 2 - Initials","LB"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Ot+8nB2+mAwLo+iyK0kWKH","CLP443","Contact 1 - Initials","SP"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","OK-jdpMAYw-Nd2-5hoUjCG","CLP441","Address 3 (blank)","164 intermediate greet"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","DOe9lxpu08yBC38jdJ6LaI","CLP417","Contact 2 - Middle Name","B?ch Tu?ng Minh"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","BllhRu+LYM7J+-ebtpnsaA","CLP416","Contact 1 - Middle Name","Ned Karam"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","NNPg26HlTU0NTe8fgL5Q+J","CLP297","Prior 4 Year End Date","41072"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Jsp-PRO5XIyLoDQ5pP03qL","CLP296","Prior 4 Year Begin Date","40707"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","OqXk2eyNuQzMU6oo+N56OA","CLP295","Prior 3 Year End Date","41437"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","CzRB34PEjk-PIovelFQWKC","CLP294","Prior 3 Year Begin Date","41073"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","PLHFV5esW4+LHYunDpo+iA","CLP293","Prior 2 Year End Date","41802"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","OHsQb0wwxk-OA8zDIQnwaJ","CLP292","Prior 2 Year Begin Date","41438"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Lb0S2w2mm87IBb6Q9XRXeM","CLP291","Prior 1 Year End Date","42167"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","FTH5o4gqiIyB6s9iG6s8uP","CLP290","Prior 1 Year Begin Date","41803"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","C9la6vVuBw8LPpl48jnwaD","CLP274","Contact 2 - Home Phone #","261-504-455"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","GXbic4E8-Y9M5Y4olOw8iK","CLP273","Contact 2 - Mobile Phone #","446-031-223"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Og6MQDv62A6FLY1SZKRLaL","CLP272","Contact 1 - Home Phone #","208-858-817"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EH8iGMjqCg7Bu8LuvCSm2B","CLP271","Contact 1 - Mobile Phone #","774-162-556"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EKhxEp8uD0zFt+5OuAHeqG","CLP259","Engagement","*Christeen Mcfetridge"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","NxSx0AWOKw7JUPZcwJvjiF","CLP256","Client","*Zofia Hamer"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","DxTUWLreOI6NfmWZvSX3iM","CLP253","E.I.N./B.N.","6436077100"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","BahDaxqRkk4BVYEO1swQqF","CLP230","Display and enter period balances as year-to-date balances",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EOEqpTZAEg7EuG9IbBkwOG","CLP200","Current Active Period for Other Entries Screen","1"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","FHtHYdeNOw4E3Atv0ZShiG","CLP199","Period Date Sequence for Other Entries Screen","Q"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","P7u1horgjU2JjIRsYJ7tKI","CLP198","Allow transaction entry in Other Entries screen",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","AsMhqaR3bE9K2YAxRox4iI","CLP197","Random Period 13 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","NVFnlLjULQ3P9P6eeFvi2A","CLP196","Random Period 13 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","GLsAeaHFVk2EpnDPENesWL","CLP195","Random Period 12 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","HEFAm5kmYg2CX9rmVM98WF","CLP194","Random Period 12 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","DCyqrPe9C8-JV1Ye-mcZ+B","CLP193","Random Period 11 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EpC4s-Tf4M6AazThJxuf2G","CLP192","Random Period 11 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","LgbnjiAL2w6KpJRhX+NyiG","CLP191","Random Period 10 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","HOF8q65ooozPqI3UR4iJ+F","CLP190","Random Period 10 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","H9O2CW94K00FhatWspsbSM","CLP189","Random Period 9 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","BTrBDJpZEQ3LZjS6KOSb6A","CLP188","Random Period 9 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","P4iuZ+f7s85FqzFYbP412K","CLP187","Random Period 8 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","IdwbtsmVbE5BbTNpH44fGF","CLP186","Random Period 8 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","HUbWOWbAM85C58JZ50LBaL","CLP185","Random Period 7 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Bqi0vFCdXU6IuLnBjle5GJ","CLP184","Random Period 7 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","PARH+izptswEdLhMjwswOO","CLP183","Random Period 6 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","MAXPXm1bIkyLfjEXgi+hiP","CLP182","Random Period 6 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","A7X+Mn+qmo-EpsP8r08FWC","CLP181","Random Period 5 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","LsPlRJIwl86BrnyX+i3lyH","CLP180","Random Period 5 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EI4gtBxK1g4NKcw8sKL6CM","CLP179","Random Period 4 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","JgAZMXDBAoyCgyFYIEO+CG","CLP178","Random Period 4 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","H2Msok+s2Q4IbTrorawCON","CLP177","Random Period 3 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","IFPb5uBq5U5Fb-14yeD4iM","CLP176","Random Period 3 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","BNafo0thXgyJ1fYUVZxVyH","CLP175","Random Period 2 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","NLLP5J+IEA9Ldgp-K0LV2P","CLP174","Random Period 2 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","CG4rjmjmls+AZ0Ys3kUUOF","CLP173","Random Period 1 - Ending","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","A3ik7oKk6c+MZfTrg5ZpGH","CLP172","Random Period 1 - Beginning","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","HawzXiMUNg4N+CgBPEpg+B","CLP167","Compute yearly balances from",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","OM4IFFrLwg5HOIMoMgPkKP","CLP166","Compute semi-annual balances from",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","FU+pzXKMAUxDjFYF0qeCeL","CLP165","Compute thirdly balances from",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","ObZkfIXJqoxJVEsTNOfTeI","CLP164","Compute quarterly balances from",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","OSuJ+sCfIo0JZ2DqIcTZCA","CLP163","Compute bi-monthly balances from",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","JaisgX8pNY6A745hfkO2KI","CLP158","Random",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","PfNdxu8h8owDVIHa2W4Z+J","CLP157","Yearly","X"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","NIXHmThFCc-I3-PCt4c5GA","CLP156","Semi-Annual",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","FpLTQoriD45BhV8AtH1O+M","CLP155","Thirdly",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EymPjp9AUU8HxZecEPALyL","CLP154","Quarterly",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","ISj1lqToXszHx1xhO0j7yP","CLP153","Bi-Monthly",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","OiV7iqpL+gyKTxjBaVHP2B","CLP152","Monthly","X"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Jx39ueIjQ85GLkmwW+DsSN","CLP151","13 Periods",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","C6c1N4kbSgwMC3FztDX1SL","CLP149","Country","près"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","JNtbFd3xvY7DY-FNapTSyE","CLP145","Client #","4375643145"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Er+5wqGuWE6FvQrHm7ovGL","CLP125","Engagement Type","straighten"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","AUOPIIgJE8yKpNjWnOheGL","CLP107","Fax #","363-323-352"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","KYZCLZkp1c1BsyFOpiDS2O","CLP106","Phone #","668-487-423"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Jd7OuC13qA1GM8rRtfvwCC","CLP105","Contact 2 - Email Address","pedestrian@picture.com"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","CqY5XlVLzMxMFCE4W+0DKJ","CLP104","Contact 2 - Bus Fax #","588-751-240"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Ch1T0s1z745NLb1NRsjaSC","CLP103","Contact 2 - Bus Phone #","702-765-877"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","CVLTRainlkzKEmcyAdCb2F","CLP102","Contact 2 - Position","cinema"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","FuGEdwx5LA7N7cDYoxnZaM","CLP101","Contact 2 - Designation","fool around"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","AOIU+vxig0wCXtaMPdKTeG","CLP100","Contact 2 - Last Name","Rebecca Gallagher"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EoEgjoyi7I9Jdjv44uGHKN","CLP99","Contact 2 - First Name","Miloslav Krejcí"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Ahf5tjgCvk3HvZykfR0d2O","CLP98","Contact 2 - Title","Mr."
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","A0fwojkV181JL++HftDzOP","CLP97","Tax Entity",""
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","N6076iTc-U-OWDqnXVDtCH","CLP96","Tax Vendor","0"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","FLBz3dm63A0C47atDTIJiP","CLP62","Year Begin Date","39519"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Dv60eQlLrs4OTZA+QwMJSD","CLP29","Contact 1 - Position","mosque"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EFrDFja12c7KczoMwMuRuO","CLP28","Tax Jurisdiction","UK"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","LJeGLQOsOo9NusmykzxEeM","CLP25","Contact 1 - Designation","current"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","N1pVJEC7jQ1Lc7UXvqAXWH","CLP24","A.I.C.","5768841540"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","B66QzhOdD4-DGCgO5vskuM","CLP23","S.I.C.","1841368817"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","BzZIlSKSmk8MHNgzDrCx+P","CLP22","Current Active Period","1"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","JKqoXg3CKY9D5LJgWW81qH","CLP21","Contact 1 - Last Name","Vu Ðình Chi?n"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","AZTPVYq3tU-Na4IStW+7yH","CLP20","Contact 1 - First Name","German Hazelwood"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","LKcYmcpR449OU1aIZjnkKF","CLP19","Contact 1 - Bus Fax #","607-236-483"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","FfNkYT0r1o4BED+InjQiuL","CLP18","Contact 1 - Bus Phone #","258-826-254"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","PvapsqGSuA6BNeJPUkxceE","CLP17","Current Period Date Sequence","M"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","EeMKhC9Z2YxB16C-tcQSyP","CLP16","Home Page","http://integrated.com"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","BnpWW3xNOAyG83xMRcxfGA","CLP15","Contact 1 - Title","Mrs."
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","CQTM8aL89swGl9216fFaeA","CLP14","Contact 1 - Email Address","notorious@charismatic.com"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","NbQGepbwA47OuhFmhlgdiH","CLP13","Year End Date","42533"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","PUNHKvxlmA1F+DoXi+d52C","CLP7","Postal/Zip Code","21636"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","BK+VAfnTD0zKmWnpCwYOKA","CLP6","Prov/State","plagiarize"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","DFQmACtTWQ3BRznJ1mP+eM","CLP5","City","effective"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","CGUdULUiAAzKpI2anoRMyF","CLP4","Address 2 (blank)","242 structure plagiarize"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","DIHyq8PpAkwPT8WEtrpKKO","CLP3","Address","261 runner president"
"2016","5","International_Lounge","3b262367-3788-4c8f-9894-1f57e0fdfdf0","audit_fifty0.ac","2020-02-22","Ijt5Ur2zq0zKythUrQ2A6A","CLP2","Operating Name","Edwina Swartout"
"2018","5","International_Lounge","dc0639f0-09ef-4c40-811b-a2c7e5e923cb","client0.ac","2020-09-17","Ijt5Ur2zq0zKythUrQ2A6A","CLP2","Operating Name","Joaquina Pettiford"
"2018","5","International_Lounge","dc0639f0-09ef-4c40-811b-a2c7e5e923cb","client0.ac","2020-09-17","DIHyq8PpAkwPT8WEtrpKKO","CLP3","Address","365 compensation literacy"
"2018","5","International_Lounge","dc0639f0-09ef-4c40-811b-a2c7e5e923cb","client0.ac","2020-09-17","CGUdULUiAAzKpI2anoRMyF","CLP4","Address 2 (blank)","858 cold articulate"
"2018","5","International_Lounge","dc0639f0-09ef-4c40-811b-a2c7e5e923cb","client0.ac","2020-09-17","DFQmACtTWQ3BRznJ1mP+eM","CLP5","City","organisation"
