"yearend","entityid","entityname","bundleguid","filename","lastmodified","owner_","group_","form","id","ovr","type","data","cwguid","cwdate","createdon"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0050_J","Y","C","","Ff3EY34gVQ-HG+xd6i6oCN","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0052_AV","Y","C","","Hjo2AQXoNQxOkxkPXg-5KG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0052_AW","Y","C","","FYUjKMt9qo2KvcwwonZwSJ","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0052_AX","Y","C","","A2IJ3QELo86O3vvluKH-iM","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0052_AY","Y","C","","IQ6A93ydRE4PQQjI0OSN+H","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0052_AZ","Y","C","","PA7N1ZfBU01E6ugIjzlteC","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0052_E","Y","C","","GYo3xUNrwo3KGwLHEWZVqB","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASPRCEU0052_J","Y","C","","Hyl7k+UKIs-MbIFypelYKL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CASTTLCW0001_C","Y","C","Cash","ONfRhHbhL4xNVT9iS+xHWO","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","COMPLETING_COLOR0","Y","C","#660000","FK0EL59PP42NDhQhkV9KSL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","COMPLETING_COLOR1","Y","C","#cc9999","EGd5Y-aDO4zDfeI2uFg5eJ","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","COMPLETING_COLOR2","Y","C","#ffcccc","CtWe2VdVxk1Cm3tnVraeKA","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","COMPLETING_COLOR3","Y","C","#cc9999","Oe-3tHVtbkwCjLCOZjHVaD","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_010","Y","C","","BaGBQh-ce4xKN+X+HrTpKG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_020","Y","C","","CrRsf8iTc4+E5sSVgUwRiL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_030","Y","C","","H2UrY+fXeQxJ3polR5ZBKG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_040","Y","C","","I4KVnlNVVs6KkgzimE+2CO","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_045","Y","C","","NrjdBVqqIk4L8tzcAvUiqK","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_060","Y","C","","L6bu7zzEkQ4C2ziGhoaMiD","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_070","Y","C","","GXgwkHjZ2k9PfPWnJL3FiI","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_080","Y","C","","L3pNIi6qHwxG7sCQmTiXSJ","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_085","Y","C","","F2ts14QmXgxM7TETy7XPeG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_100P","Y","C","","CuWyNwJV+kzHGrSnPYvB6L","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ010010_300","Y","C","","LZaf2+eCL05H2ubur5gQGH","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_020P","Y","C","","BqkFJEst0M+JBT+K0JbxqN","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_040P","Y","C","","OrQ9WC4s5QzH0wPFMaGISL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_060P","Y","C","","Hg-MuM4kyo+FjXFBxFJVOO","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_065P","Y","C","","N7vyWUwLgY8HpmHqo0KDOD","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_080P","Y","C","","E3q+Sjc9NU2CsIzh3fQxiM","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_100P","Y","C","","Bv3rRvR1I00EiHcMMPwEqG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_120P","Y","C","","NT89erkJEw0NmDAPEKBWGI","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_140P","Y","C","","ADIGiTLKfo7P4IQcIQ4mOG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_160P","Y","C","","FxWXvMZuek+JxYcLfHXAqG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_180P","Y","C","","A03fYRZu-w7LfoU+VFUQeN","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100010_200P","Y","C","","M-crnqNFMs1HblYNqE3smP","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100060_060","Y","C","Modern (Narrow)","AShqeBm4qQ6OP9MD544neL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100060_090","Y","C","Traditional","OOc9xplOWkxEX7ttO1FRyK","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100060_120","Y","C","New Look (Color)","IIbdyQcf544Jl8k0rFj1CE","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100060_150","Y","C","Firm1","JQ6oJMjtu44M1zMrF6jMmC","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100060_180","Y","C","Firm2","ENm2k2UCGo1FgkV5kELIOJ","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100060_210","Y","C","Firm3","KLFaOJk74s0O0CO0UWmkqD","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CQ100060_240","Y","C","Firm4","OT0f7Ko0DEyNkQXUH-dJKE","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CWAUTHOR","Y","C","0","Aw8DK6DfGk9EGNp4kiyl+M","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX020010_400_20","Y","C","","HqVjV2a7uE7AVVYSk-Cb2N","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_400_20","Y","C","","BqKSrP0AyA2J6AN+h5y9GI","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_410_20","Y","C","","IAkj1c0iZs8GFQEtDNrsaK","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_420_20","Y","C","","H0dB4VkDXI1PIqP2wfS5yF","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_430_20","Y","C","","Fx+zyY2CiE8C76W1z71fKL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_440_20","Y","C","","JhATBluabIxJVf87Oa+yCL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_450_20","Y","C","","JvFiquLuPA4OpIYiLPIQOG","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_460_20","Y","C","","LvStFZG6Aw+J0pcyFQ7L2N","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_470_20","Y","C","","H-K-7VGNPI7NGVf4kvtxKJ","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_480_20","Y","C","","OSKtwZDhp01DpIx4QhZt2L","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030010_490_20","Y","C","","Jq9p8X9750zE0NsseNVliN","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_400_20","Y","C","","Kym0UPkk1I+CwcFD64mryA","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_410_20","Y","C","","K0zIVK6Uhg4Im8mKWXYY2P","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_420_20","Y","C","","IZkKQm4xdwzPLLE5Ejz7GF","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_430_20","Y","C","","DZht0Mc-jkwJ7tYIsboi6A","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_440_20","Y","C","","AaPad1YN-45KqTdulIH4aO","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_450_20","Y","C","","NrdXFSoMFI7BaTbwdIC9uO","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_460_20","Y","C","","OvzWCUmcvo7HVQgxCl34OL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_470_20","Y","C","","A4tGmeZIYk3DCyJ1jezNqO","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_480_20","Y","C","","B51jHN+sGw3LmL2s7JoMWI","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","CX030060_490_20","Y","C","","Nh9sdsj-O89CPv27+uDhyA","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","DISTAUTHOR","Y","C","0","NgJRAhE4lg7BXruVwmCfGA","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","EP010L010","Y","C","","KvE3a5iI8YxCC9XX+x7vuB","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","EP010L020","Y","C","","PqF72QvMAQ5Dzrosh-ZEuJ","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","EP010M010","Y","C","","GrQNrEQB2s6Aauyk8Jz4OE","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","EP010_000","Y","C","","E6B5aVsOns4F2Sct3VRg6D","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","EP020M990","Y","C","","OinKoKuXvw7CyLqQ7cdEyD","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","EP030K990","Y","C","","MVMSwCkQ7gxI4oKMioad2C","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","EP030K990P","Y","C","","Ngz9f6O5rE6BFbq3TCRMqA","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","FSADOCNAME","Y","C","Financial statement areas worksheet","NOX-1rMhjI6IxhQs0NbuGL","20191205051732","20191205051732"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI1_2_2_TAB1_4_7","Y","C","","JQ9l1ybcbA0IAcsNzrg+SI","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI1_2_2_TAB1_PARA1","Y","C","","EnzVAN49JM6N91sf-j2Q+B","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI1_2_6_TAB1_4_7","Y","C","","CMKy-aYdTs5CvCNKt5c8yD","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI1_3_3_TAB1_4_13","Y","C","","O1ECFwr9Ts7CIiU-ixuA2G","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_1_1_TAB1_PARA1","Y","C","","L26rhc0XfszEdc6402V9+N","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_1_2_TAB1_4_7","Y","C","","Aa2fSqDnqoxGk0XQ1vQdCA","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_1_2_TAB2_4_7","Y","C","","Ly-8YA3rR43AEwCmE99ViK","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_12","Y","C","","NLcT4Y4xHY6IoLE3eZwj+K","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_13","Y","C","","NK4q5dxvaU3BggiYFkV9GB","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_14","Y","C","","HwnIrkjio4zEpx7mbFN4qH","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_15","Y","C","","BedkHxOmNw7IAUb2CWiCSM","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_16","Y","C","","NLxwYgT9CEzEWAFSsN0fWA","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_17","Y","C","","EHhx-lqywU5GlAP1y5vgqN","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_18","Y","C","","DCfyeM2NV06BSjkZLR06GL","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_19","Y","C","","I-hJk97OVk0GfKKsKWIJ2B","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_20","Y","C","","IwsUvbq1s44DhDr4hCAkiN","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_21","Y","C","","Nl0jEYyk+E5HuR1iXFpAWE","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_22","Y","C","","Oxu0e3orkA2Nv2ZmquNq2F","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_23","Y","C","","Ge5TPRDSf43KiM7KR+8IGI","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_24","Y","C","","JAeubVO7Ac7DoiC3z2D7SI","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_25","Y","C","","H6hyKM4nzE8LCqBRpOgjeI","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_2_26","Y","C","","IlXST5zklk+LyugkQPg8iJ","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_12","Y","C","","FYXu9p44XE7N+hmEe1Jl2E","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_13","Y","C","","ERWOy8nQDw7ObPfPTBC4WP","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_14","Y","C","","Dp6p07X7RMzKNOnKxTbP6I","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_15","Y","C","","Enxgk-jJqw0DBSfqrgM0eN","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_16","Y","C","","DJDHibWLWU7KGCiUVU1SOL","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_17","Y","C","","I8aBLC9ET82LDW-XgbScqI","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_18","Y","C","","M1+taJMmkQ0OGN1b5a4eiL","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_19","Y","C","","JDxZZZklWMyFrJzcijL8SL","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_20","Y","C","","NJfATmNC2c6FmAst0HmVyI","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_21","Y","C","","MViMW-7ACgxHSpTT2AwaiJ","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_22","Y","C","","BRblQsks6E0Lr37Hnw-QWB","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_23","Y","C","","E6ByCk0WTc1Jxz9fxjvHSE","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_24","Y","C","","GuYJZvWdak0AQypalXVnmM","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_25","Y","C","","Cp-fk+49rgzKWgF0jiNRmJ","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_3_26","Y","C","","ILEO5kpvpM4EBt1GkfD3WO","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_5_12","Y","C","","KOEIwg49Bo3MvN3Q0URcOL","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_5_13","Y","C","","HeLmwfdUF01A2UFrhWCdqE","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_5_14","Y","C","","FayqIVlCNYwKFIvWJJUTmM","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_5_15","Y","C","","E8MOfmVRZ0-IN5LUhJBceL","20191205051733","20191205051733"
"2019","1","Avant_Garde_Appraisal_Group","e9448427-4cb9-479e-b257-a448286aa6c5","client_cv.ac","2020-02-22","","","","GI2_2_1_TAB3_5_16","Y","C","","HGk3ETTcCAwDiQuO4iy2iB","20191205051733","20191205051733"
